run,PauseTime,repetition,Module,nbDataPacketsForwarded
RandomWaypointMobility-SPD-A-7-20211130-20:05:03-15376,0,7,TARPNetwork.node[25].generic.np,464
RandomWaypointMobility-SPD-A-7-20211130-20:05:03-15376,0,7,TARPNetwork.node[26].generic.np,595
RandomWaypointMobility-SPD-A-7-20211130-20:05:03-15376,0,7,TARPNetwork.node[27].generic.np,690
RandomWaypointMobility-SPD-A-7-20211130-20:05:03-15376,0,7,TARPNetwork.node[28].generic.np,520
RandomWaypointMobility-SPD-A-7-20211130-20:05:03-15376,0,7,TARPNetwork.node[20].generic.np,859
RandomWaypointMobility-SPD-A-7-20211130-20:05:03-15376,0,7,TARPNetwork.node[30].generic.np,356
RandomWaypointMobility-SPD-A-7-20211130-20:05:03-15376,0,7,TARPNetwork.node[31].generic.np,302
RandomWaypointMobility-SPD-A-7-20211130-20:05:03-15376,0,7,TARPNetwork.node[32].generic.np,596
RandomWaypointMobility-SPD-A-7-20211130-20:05:03-15376,0,7,TARPNetwork.node[33].generic.np,310
RandomWaypointMobility-SPD-A-7-20211130-20:05:03-15376,0,7,TARPNetwork.node[34].generic.np,562
RandomWaypointMobility-SPD-A-7-20211130-20:05:03-15376,0,7,TARPNetwork.node[35].generic.np,611
RandomWaypointMobility-SPD-A-7-20211130-20:05:03-15376,0,7,TARPNetwork.node[36].generic.np,559
RandomWaypointMobility-SPD-A-7-20211130-20:05:03-15376,0,7,TARPNetwork.node[37].generic.np,628
RandomWaypointMobility-SPD-A-7-20211130-20:05:03-15376,0,7,TARPNetwork.node[19].generic.np,748
RandomWaypointMobility-SPD-A-7-20211130-20:05:03-15376,0,7,TARPNetwork.node[18].generic.np,307
RandomWaypointMobility-SPD-A-7-20211130-20:05:03-15376,0,7,TARPNetwork.node[17].generic.np,0
RandomWaypointMobility-SPD-A-7-20211130-20:05:03-15376,0,7,TARPNetwork.node[16].generic.np,729
RandomWaypointMobility-SPD-A-7-20211130-20:05:03-15376,0,7,TARPNetwork.node[15].generic.np,602
RandomWaypointMobility-SPD-A-7-20211130-20:05:03-15376,0,7,TARPNetwork.node[14].generic.np,668
RandomWaypointMobility-SPD-A-7-20211130-20:05:03-15376,0,7,TARPNetwork.node[13].generic.np,455
RandomWaypointMobility-SPD-A-7-20211130-20:05:03-15376,0,7,TARPNetwork.node[12].generic.np,573
RandomWaypointMobility-SPD-A-7-20211130-20:05:03-15376,0,7,TARPNetwork.node[11].generic.np,714
